"enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
27057,"99",0.915,"M","Y","None","Graduate","STEM","9","100-500","Pvt Ltd",">4",112,"0"
568,"160",0.92,"M","Y","Part-Time","Graduate","STEM","9","50-99","Pvt Ltd","3",55,"0"
27729,"103",0.92,"M","Y","None","Graduate","STEM","10","5000-9999","Other","1",172,"0"
30482,"21",0.624,"M","Y","Full-Time","Graduate","STEM","7","100-500","Pvt Ltd","1",32,"0"
31207,"16",0.91,"M","N","None","High School","None","<1","10000+","Pvt Ltd","3",39,"0"
2088,"89",0.925,"M","N","Full-Time","Graduate","STEM","9","100-500","Pvt Ltd","never",34,"0"
26044,"99",0.915,"M","Y","Full-Time","High School","None","10","10000+","Pvt Ltd","1",89,"0"
9802,"84",0.698,"M","N","Full-Time","High School","None","5","100-500","Pvt Ltd","1",4,"0"
23023,"103",0.92,"M","Y","None","Graduate","STEM","10","100-500","Pvt Ltd",">4",20,"0"
23625,"103",0.92,"M","N","None","High School","None","3","50-99","Pvt Ltd","never",2,"0"
6176,"83",0.923,"M","Y","None","Graduate","STEM","8","50-99","Pvt Ltd","never",326,"0"
25624,"97",0.925,"M","Y","None","Graduate","STEM",">20","<10","Pvt Ltd",">4",161,"0"
15780,"59",0.775,"M","N","Part-Time","Graduate","STEM","5","50-99","Pvt Ltd","1",46,"1"
3983,"50",0.896,"M","Y","None","Graduate","STEM",">20","100-500","Pvt Ltd","2",168,"0"
24242,"16",0.91,"M","N","None","Graduate","Humanities","2","100-500","Pvt Ltd","2",266,"0"
6825,"136",0.897,"M","Y","None","Masters","None","6","1000-4999","Pvt Ltd","never",19,"0"
6247,"114",0.926,"M","N","None","Graduate","STEM","17","10-49","Pvt Ltd","1",18,"0"
27207,"71",0.884,"Other","Y","None","Graduate","STEM","13","100-500","Pvt Ltd",">4",30,"0"
4960,"150",0.698,"M","N","None","Graduate","STEM","18","500-999","Pvt Ltd",">4",69,"0"
13181,"103",0.92,"M","N","None","Masters","STEM","11","100-500","Pvt Ltd",">4",70,"0"
5613,"75",0.939,"M","Y","None","Graduate","STEM","8","<10","Pvt Ltd","1",8,"0"
29715,"71",0.884,"M","Y","None","Masters","STEM","9","100-500","Pvt Ltd","1",47,"0"
9788,"16",0.91,"M","Y","None","Graduate","STEM","14","10-49","Funded Startup","1",26,"0"
32069,"16",0.91,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",102,"0"
20389,"21",0.624,"M","N","None","Graduate","STEM","<1","50-99","Pvt Ltd","1",48,"0"
28389,"114",0.926,"M","N","Full-Time","Graduate","STEM","4","50-99","Funded Startup","1",23,"0"
6567,"67",0.855,"M","Y","None","Masters","STEM","11","100-500","Pvt Ltd","1",56,"0"
24841,"21",0.624,"M","N","Full-Time","Graduate","STEM","7","50-99","Pvt Ltd","never",3,"1"
29847,"45",0.89,"M","N","Full-Time","Graduate","STEM","7","100-500","Pvt Ltd","1",106,"1"
31745,"165",0.903,"M","Y","None","Graduate","STEM","20","100-500","Pvt Ltd","2",36,"0"
28499,"21",0.624,"M","Y","None","Graduate","STEM","10","50-99","Pvt Ltd",">4",38,"0"
1681,"103",0.92,"M","N","Full-Time","Masters","STEM","10","100-500","Pvt Ltd","1",105,"0"
8790,"160",0.92,"F","Y","None","Graduate","Humanities","3","50-99","Public Sector","2",46,"0"
11244,"36",0.893,"M","Y","None","Masters","STEM","20","5000-9999","Public Sector","2",15,"0"
8599,"160",0.92,"M","Y","None","Graduate","STEM","7","100-500","Funded Startup","2",11,"0"
101,"136",0.897,"M","Y","None","Masters","STEM","19","10-49","Funded Startup","3",12,"0"
16561,"16",0.91,"M","Y","None","High School","None","4","50-99","Pvt Ltd","never",56,"0"
18902,"103",0.92,"M","Y","None","Graduate","Humanities","6","10000+","Pvt Ltd","1",9,"0"
10702,"98",0.949,"F","Y","Full-Time","Graduate","STEM","16","<10","Early Stage Startup","3",152,"0"
213,"21",0.624,"F","Y","None","Masters","STEM","3","50-99","Early Stage Startup","1",22,"1"
5420,"90",0.698,"M","N","None","Graduate","STEM","6","100-500","Pvt Ltd",">4",8,"0"
18125,"103",0.92,"M","Y","None","Masters","Humanities","7","10000+","Pvt Ltd","1",20,"0"
12421,"21",0.624,"M","Y","None","Masters","STEM","17","10-49","Pvt Ltd","1",48,"1"
3489,"103",0.92,"M","Y","None","Graduate","STEM",">20","10-49","Pvt Ltd","2",43,"0"
20972,"103",0.92,"M","Y","None","Masters","STEM",">20","1000-4999","Pvt Ltd",">4",37,"0"
6848,"21",0.624,"M","Y","None","Graduate","STEM","6","50-99","Pvt Ltd",">4",22,"1"
1415,"16",0.91,"M","Y","None","Phd","STEM",">20","<10","Early Stage Startup","2",26,"0"
14645,"21",0.624,"M","Y","None","Graduate","STEM","2","50-99","Pvt Ltd","1",6,"1"
20686,"136",0.897,"F","Y","None","Masters","STEM","2","1000-4999","Pvt Ltd","1",56,"0"
31127,"97",0.925,"M","Y","Full-Time","Graduate","STEM","3","100-500","Pvt Ltd","2",228,"0"
28045,"43",0.516,"M","N","Full-Time","Graduate","STEM","5","50-99","Pvt Ltd","1",20,"0"
22840,"114",0.926,"M","N","Full-Time","High School","None","5","100-500","Pvt Ltd","1",8,"0"
24473,"28",0.939,"M","N","Full-Time","High School","None","2","100-500","Pvt Ltd","never",182,"0"
15646,"176",0.764,"M","Y","Full-Time","Masters","STEM","10","100-500","Pvt Ltd","1",102,"0"
1743,"36",0.893,"M","Y","None","Masters","Business",">20","1000-4999","Pvt Ltd","never",133,"0"
26355,"103",0.92,"F","N","None","Masters","Humanities",">20","100-500","Pvt Ltd","1",47,"0"
27231,"104",0.924,"M","Y","None","High School","None","9","50-99","Pvt Ltd","never",246,"0"
4915,"57",0.866,"F","Y","Full-Time","Graduate","STEM","5","50-99","Pvt Ltd","never",40,"1"
25407,"114",0.926,"M","Y","None","Graduate","STEM",">20","<10","Pvt Ltd",">4",30,"0"
30894,"90",0.698,"M","N","Full-Time","Masters","STEM","3","50-99","Pvt Ltd","never",108,"1"
27218,"21",0.624,"M","Y","None","Graduate","STEM","4","<10","Pvt Ltd","1",166,"0"
26194,"127",0.745,"Other","Y","None","Phd","STEM",">20","100-500","Pvt Ltd","never",256,"0"
20971,"114",0.926,"M","Y","None","Phd","STEM",">20","100-500","Pvt Ltd","4",30,"0"
25826,"114",0.926,"M","Y","None","Graduate","STEM","9","500-999","Pvt Ltd","4",54,"0"
5467,"67",0.855,"M","N","Full-Time","High School","None","3","1000-4999","Pvt Ltd","1",52,"0"
25594,"75",0.939,"M","Y","None","Graduate","STEM","9","100-500","Pvt Ltd","never",80,"0"
16827,"73",0.754,"M","N","None","High School","None","4","<10","Early Stage Startup","4",94,"1"
32109,"103",0.92,"M","Y","None","Graduate","STEM",">20","5000-9999","NGO","4",36,"0"
7371,"103",0.92,"M","N","None","Phd","STEM","14","1000-4999","Pvt Ltd","1",15,"0"
7920,"84",0.698,"M","Y","None","Masters","STEM","15","50-99","Pvt Ltd","2",96,"1"
6223,"160",0.92,"M","Y","Full-Time","Graduate","STEM","8","100-500","Pvt Ltd","1",8,"0"
3810,"103",0.92,"M","Y","None","Graduate","STEM",">20","500-999","Pvt Ltd",">4",152,"0"
21867,"179",0.512,"M","Y","None","Masters","STEM","9","50-99","Pvt Ltd","1",68,"0"
19369,"1",0.847,"M","Y","Full-Time","Masters","STEM","11","100-500","Pvt Ltd",">4",13,"0"
28094,"160",0.92,"M","Y","None","Graduate","STEM","10","50-99","Pvt Ltd","1",50,"1"
19511,"10",0.895,"M","Y","Part-Time","Graduate","STEM","10","<10","Pvt Ltd","1",72,"0"
5117,"160",0.92,"M","N","Part-Time","Graduate","STEM","5","100-500","Pvt Ltd","never",13,"0"
27852,"72",0.795,"M","Y","None","Graduate","STEM","17","100-500","Pvt Ltd","2",21,"0"
6840,"116",0.743,"M","Y","Full-Time","Graduate","STEM","8","100-500","Pvt Ltd","1",145,"0"
24907,"76",0.698,"M","Y","None","Graduate","STEM","10","1000-4999","Pvt Ltd","4",66,"0"
14061,"103",0.92,"M","N","Full-Time","High School","None","8","100-500","Pvt Ltd","1",79,"0"
17121,"73",0.754,"M","N","Full-Time","High School","None","11","50-99","Public Sector",">4",40,"0"
15706,"117",0.698,"M","N","Part-Time","Graduate","STEM","4","1000-4999","Pvt Ltd","2",136,"0"
14196,"136",0.897,"M","Y","Part-Time","Graduate","STEM","6","10000+","Public Sector","4",25,"0"
13319,"21",0.624,"M","N","Full-Time","High School","None","<1","50-99","Pvt Ltd","never",50,"1"
30368,"128",0.527,"M","Y","Full-Time","High School","None","5","50-99","Pvt Ltd","never",3,"0"
20311,"75",0.939,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd","2",42,"0"
6148,"16",0.91,"M","N","Full-Time","Graduate","STEM","3","10000+","Pvt Ltd","1",78,"1"
5241,"162",0.767,"M","N","Full-Time","Graduate","STEM","3","100-500","Pvt Ltd","never",4,"0"
10998,"136",0.897,"M","Y","None","Masters","STEM","6","10-49","Funded Startup","2",146,"0"
25412,"103",0.92,"M","N","Full-Time","High School","None","6","100-500","Pvt Ltd","1",196,"0"
14805,"16",0.91,"M","N","None","Graduate","STEM","2","100-500","Pvt Ltd","never",50,"1"
30623,"21",0.624,"M","N","None","Graduate","STEM","7","100-500","Pvt Ltd",">4",84,"0"
5347,"127",0.745,"M","N","Full-Time","Graduate","STEM","6","50-99","Pvt Ltd","never",50,"0"
21026,"16",0.91,"M","N","None","Graduate","Other","1","100-500","Pvt Ltd","1",7,"0"
29466,"103",0.92,"M","N","None","High School","None","2","50-99","Pvt Ltd","never",37,"0"
32723,"21",0.624,"M","N","None","Masters","STEM","4","50-99","Pvt Ltd","1",3,"0"
19851,"67",0.855,"M","Y","None","Masters","STEM","4","100-500","Pvt Ltd","4",67,"0"
5024,"116",0.743,"M","N","Full-Time","Masters","STEM","2","50-99","Pvt Ltd","1",44,"0"
15631,"136",0.897,"M","N","None","Masters","Other","<1","100-500","Pvt Ltd","2",50,"1"
1147,"103",0.92,"Other","N","Full-Time","Graduate","STEM","11","5000-9999","Pvt Ltd","1",16,"0"
10415,"75",0.939,"F","Y","None","Masters","STEM",">20","1000-4999","Pvt Ltd","1",56,"0"
24593,"67",0.855,"M","Y","Part-Time","Graduate","STEM","6","1000-4999","Pvt Ltd","never",39,"0"
6370,"103",0.92,"M","Y","Part-Time","Graduate","STEM","1","50-99","Funded Startup","1",117,"0"
25935,"36",0.893,"M","Y","None","Masters","STEM","10","10-49","Early Stage Startup","2",57,"1"
6532,"114",0.926,"M","Y","None","Masters","STEM","8","500-999","Pvt Ltd","never",44,"0"
5398,"21",0.624,"M","Y","None","Graduate","STEM","6","10000+","Pvt Ltd","1",50,"1"
12788,"116",0.743,"M","Y","None","Masters","STEM","7","1000-4999","Pvt Ltd",">4",6,"0"
280,"21",0.624,"M","Y","None","Graduate","STEM","3","10000+","Pvt Ltd","2",34,"1"
4643,"21",0.624,"M","N","None","Primary School","None","<1","100-500","Pvt Ltd","never",150,"1"
2328,"16",0.91,"M","Y","None","Graduate","STEM","13","1000-4999","Pvt Ltd","1",114,"0"
23615,"50",0.896,"M","N","Part-Time","High School","None","6","50-99","Pvt Ltd","1",43,"0"
4611,"23",0.899,"M","Y","None","Graduate","STEM","17","100-500","Pvt Ltd","never",33,"0"
6780,"46",0.762,"M","Y","None","Graduate","STEM","14","1000-4999","Pvt Ltd","3",77,"1"
2363,"75",0.939,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd","1",302,"1"
6810,"21",0.624,"M","Y","None","Graduate","STEM","7","100-500","Pvt Ltd","2",6,"1"
27328,"103",0.92,"M","Y","Part-Time","Graduate","STEM","2","10000+","Pvt Ltd","1",55,"0"
24750,"102",0.804,"M","Y","None","Primary School","None",">20","10000+","Pvt Ltd","1",55,"0"
14486,"21",0.624,"M","Y","None","Graduate","STEM","5","500-999","Early Stage Startup","1",294,"0"
597,"103",0.92,"M","Y","None","Graduate","STEM","12","500-999","Pvt Ltd","1",39,"0"
19879,"114",0.926,"M","Y","Part-Time","Graduate","STEM","4","10000+","Pvt Ltd","1",272,"0"
15894,"101",0.558,"M","Y","None","Graduate","STEM","3","50-99","Early Stage Startup","1",57,"1"
30806,"11",0.55,"M","Y","Part-Time","Graduate","STEM","7","50-99","Pvt Ltd","2",310,"0"
28407,"16",0.91,"M","N","Full-Time","Graduate","STEM","9","100-500","Pvt Ltd","never",92,"1"
31124,"77",0.83,"M","Y","None","Graduate","STEM","5","50-99","Pvt Ltd","1",19,"0"
17344,"75",0.939,"M","Y","None","Graduate","STEM","15","100-500","Pvt Ltd",">4",34,"1"
158,"21",0.624,"M","Y","None","Masters","STEM","4","100-500","Pvt Ltd","1",92,"1"
2554,"16",0.91,"M","Y","None","Graduate","STEM","8","100-500","NGO","1",86,"0"
30876,"11",0.55,"M","Y","Full-Time","Graduate","STEM","4","10-49","Pvt Ltd","1",7,"1"
24616,"103",0.92,"M","Y","None","Masters","STEM","9","100-500","Pvt Ltd","1",4,"0"
20560,"162",0.767,"M","Y","Full-Time","Graduate","STEM","1","10-49","Pvt Ltd","never",149,"0"
8021,"71",0.884,"M","Y","None","Graduate","STEM","7","100-500","Pvt Ltd","2",45,"1"
15632,"21",0.624,"M","Y","None","Graduate","STEM","5","100-500","Funded Startup","1",58,"0"
15087,"103",0.92,"M","Y","None","Graduate","STEM","8","10-49","Funded Startup","1",57,"0"
11951,"114",0.926,"M","N","None","Masters","STEM","10","100-500","Pvt Ltd","1",50,"0"
11747,"103",0.92,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",88,"0"
22586,"21",0.624,"M","Y","None","Masters","STEM","4","100-500","Pvt Ltd","2",37,"0"
12822,"16",0.91,"M","Y","Part-Time","Phd","STEM",">20","1000-4999","Public Sector",">4",29,"0"
28442,"103",0.92,"M","Y","None","Graduate","STEM",">20","100-500","Pvt Ltd","1",157,"1"
27997,"103",0.92,"F","Y","None","Graduate","Humanities","4","50-99","Funded Startup","1",162,"0"
20252,"103",0.92,"M","Y","None","Masters","STEM","10","<10","Pvt Ltd","1",28,"0"
14130,"138",0.836,"M","Y","None","High School","None","10","50-99","Pvt Ltd","never",150,"0"
4143,"103",0.92,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd","2",29,"0"
16078,"160",0.92,"M","Y","None","Graduate","STEM","20","10000+","Other",">4",45,"0"
8572,"103",0.92,"F","Y","None","Graduate","Business","2","50-99","Pvt Ltd","1",222,"0"
17155,"28",0.939,"M","Y","None","Masters","STEM",">20","100-500","Pvt Ltd",">4",90,"0"
3466,"114",0.926,"M","N","Full-Time","Graduate","STEM","<1","100-500","Pvt Ltd","never",4,"0"
25961,"21",0.624,"M","N","None","Masters","STEM","2","<10","Early Stage Startup","1",95,"0"
10425,"149",0.689,"M","Y","None","Graduate","STEM","5","50-99","Pvt Ltd","1",12,"0"
4126,"103",0.92,"M","Y","None","Graduate","Humanities",">20","100-500","Pvt Ltd",">4",90,"0"
28558,"19",0.682,"M","Y","None","Graduate","STEM","10","10000+","Pvt Ltd","never",54,"1"
29516,"67",0.855,"F","N","Full-Time","High School","None","3","100-500","Pvt Ltd","never",14,"0"
14461,"155",0.556,"M","N","None","Graduate","STEM","1","50-99","Pvt Ltd","1",290,"1"
30217,"16",0.91,"M","Y","None","Masters","STEM","15","10000+","Pvt Ltd",">4",6,"0"
1506,"103",0.92,"M","Y","None","Graduate","STEM","8","100-500","Pvt Ltd","1",176,"0"
29943,"160",0.92,"M","N","Full-Time","Graduate","STEM","7","100-500","Pvt Ltd","1",70,"0"
23005,"16",0.91,"M","Y","None","Masters","STEM","15","500-999","Pvt Ltd","2",50,"0"
4941,"97",0.925,"M","N","Full-Time","Graduate","STEM","3","100-500","Pvt Ltd","never",21,"0"
9355,"136",0.897,"M","N","Full-Time","Graduate","STEM","11","50-99","Pvt Ltd","1",156,"1"
27147,"114",0.926,"M","N","None","Graduate","STEM","4","10-49","Pvt Ltd","4",18,"0"
32863,"103",0.92,"M","N","None","Graduate","Other",">20","100-500","Funded Startup","3",23,"0"
8725,"82",0.693,"M","Y","None","Graduate","STEM","3","<10","Pvt Ltd","1",51,"0"
11122,"50",0.896,"M","N","None","Graduate","Other","15","5000-9999","Pvt Ltd","1",17,"0"
2264,"76",0.698,"M","Y","None","Graduate","STEM","11","10000+","Pvt Ltd","2",108,"0"
24046,"75",0.939,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd","2",22,"0"
4661,"136",0.897,"M","Y","None","Graduate","STEM","2","50-99","Pvt Ltd","2",66,"0"
25044,"21",0.624,"M","N","Full-Time","Graduate","STEM","<1","10000+","Pvt Ltd","1",166,"0"
7982,"40",0.776,"M","Y","Part-Time","Graduate","STEM","4","500-999","Pvt Ltd","1",44,"0"
27734,"73",0.754,"M","N","None","Graduate","STEM","6","50-99","Pvt Ltd","never",134,"1"
8294,"83",0.923,"M","N","None","Masters","Humanities",">20","500-999","Pvt Ltd",">4",24,"1"
29520,"114",0.926,"M","N","Full-Time","Graduate","STEM","8","100-500","Pvt Ltd","1",92,"1"
3869,"23",0.899,"M","Y","None","High School","None","4","100-500","Pvt Ltd","2",111,"0"
19217,"103",0.92,"M","Y","None","Graduate","STEM","12","50-99","Pvt Ltd",">4",38,"0"
22339,"74",0.579,"M","N","Part-Time","Graduate","STEM","3","50-99","Pvt Ltd","never",47,"1"
5335,"90",0.698,"M","Y","Part-Time","High School","None","12","50-99","Pvt Ltd","4",31,"0"
6979,"65",0.802,"M","Y","None","High School","None","11","50-99","Pvt Ltd","1",85,"0"
17646,"73",0.754,"M","N","None","Graduate","STEM","1","50-99","Pvt Ltd","1",120,"1"
6542,"36",0.893,"M","Y","None","Masters","STEM","17","1000-4999","NGO","1",13,"0"
26970,"114",0.926,"M","Y","None","High School","None","14","<10","Pvt Ltd","2",77,"0"
23369,"65",0.802,"M","Y","None","Graduate","STEM","9","10-49","Pvt Ltd",">4",75,"0"
5308,"71",0.884,"M","Y","None","Masters","STEM","16","100-500","Pvt Ltd","1",25,"0"
26258,"103",0.92,"F","Y","None","Graduate","STEM","20","500-999","Pvt Ltd",">4",20,"1"
13558,"67",0.855,"M","Y","Full-Time","Masters","STEM","10","10000+","Pvt Ltd","1",82,"0"
19262,"103",0.92,"M","N","None","Graduate","Arts","4","10000+","Pvt Ltd","3",178,"1"
10891,"23",0.899,"M","Y","None","Graduate","STEM","20","500-999","Pvt Ltd",">4",15,"0"
26375,"103",0.92,"M","N","None","High School","None","5","50-99","Pvt Ltd","never",15,"0"
20651,"21",0.624,"F","Y","None","Masters","STEM","3","1000-4999","NGO","1",6,"1"
20247,"103",0.92,"M","Y","None","Graduate","STEM","3","1000-4999","Pvt Ltd","1",4,"0"
6658,"83",0.923,"M","N","None","Graduate","Business","3","1000-4999","Pvt Ltd","1",51,"0"
33307,"136",0.897,"M","Y","None","Masters","STEM","7","100-500","Pvt Ltd","4",45,"0"
18691,"149",0.689,"M","Y","None","High School","None","2","50-99","Pvt Ltd","2",100,"0"
5614,"21",0.624,"M","Y","None","Graduate","STEM","4","10000+","Pvt Ltd","1",28,"1"
20232,"160",0.92,"M","N","Full-Time","Graduate","STEM","5","100-500","Pvt Ltd","1",86,"1"
10934,"103",0.92,"F","Y","None","Graduate","STEM",">20","<10","Funded Startup","1",134,"0"
6062,"160",0.92,"M","Y","None","Masters","STEM",">20","5000-9999","Pvt Ltd","1",22,"0"
12720,"16",0.91,"M","Y","None","High School","None",">20","1000-4999","Pvt Ltd",">4",200,"1"
23912,"67",0.855,"M","N","None","Masters","Other","<1","100-500","Pvt Ltd","2",59,"0"
8915,"103",0.92,"M","Y","None","Graduate","STEM",">20","10-49","Pvt Ltd",">4",43,"0"
12805,"152",0.698,"M","Y","None","Masters","STEM","7","10-49","Pvt Ltd","2",25,"0"
28604,"71",0.884,"M","Y","None","Masters","STEM",">20","50-99","Early Stage Startup",">4",39,"0"
8303,"13",0.827,"F","Y","None","Masters","STEM","6","100-500","Pvt Ltd","1",130,"0"
29214,"103",0.92,"M","Y","None","Graduate","STEM","6","100-500","Funded Startup","1",168,"0"
24745,"150",0.698,"F","Y","Part-Time","Graduate","STEM","<1","5000-9999","Public Sector","1",8,"1"
16686,"16",0.91,"M","Y","Full-Time","Graduate","STEM","14","10000+","Pvt Ltd","never",9,"0"
14269,"114",0.926,"M","N","None","High School","None","5","50-99","Pvt Ltd","1",22,"1"
3157,"103",0.92,"M","Y","None","Masters","Humanities","5","50-99","Pvt Ltd","1",198,"0"
25032,"54",0.856,"M","Y","None","Graduate","STEM","12","50-99","Pvt Ltd",">4",214,"1"
2452,"136",0.897,"F","N","None","Masters","STEM","6","500-999","Public Sector","4",72,"0"
25009,"28",0.939,"M","N","None","Graduate","STEM","2","10000+","Pvt Ltd","1",40,"0"
11172,"103",0.92,"F","Y","None","Graduate","STEM","6","10000+","Pvt Ltd","1",138,"0"
24640,"73",0.754,"M","N","Part-Time","High School","None","4","10000+","Pvt Ltd","1",328,"0"
20417,"102",0.804,"F","Y","None","Graduate","STEM","13","50-99","Pvt Ltd",">4",26,"0"
17616,"103",0.92,"M","N","None","High School","None","3","50-99","Pvt Ltd","never",55,"0"
7919,"83",0.923,"M","Y","None","Graduate","STEM","6","<10","Pvt Ltd","1",260,"0"
15053,"160",0.92,"M","Y","Full-Time","Graduate","STEM","20","10-49","Pvt Ltd","1",334,"0"
27274,"102",0.804,"M","Y","None","Graduate","STEM","11","50-99","Pvt Ltd","1",96,"1"
3626,"16",0.91,"M","Y","Part-Time","Graduate","STEM","3","1000-4999","Pvt Ltd","1",148,"0"
12715,"16",0.91,"M","N","None","Phd","STEM",">20","1000-4999","Public Sector","2",220,"0"
7932,"21",0.624,"M","Y","Part-Time","Graduate","STEM","7","100-500","Pvt Ltd","2",17,"0"
4444,"16",0.91,"M","Y","None","Graduate","STEM","15","50-99","Pvt Ltd","2",102,"0"
18599,"114",0.926,"M","N","Full-Time","Masters","STEM","4","10-49","Public Sector","4",40,"1"
33213,"103",0.92,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",37,"0"
1120,"61",0.913,"M","Y","None","Graduate","STEM","10","50-99","Funded Startup","1",65,"0"
5558,"152",0.698,"M","Y","Full-Time","Graduate","STEM","9","<10","Pvt Ltd",">4",9,"0"
22471,"83",0.923,"M","Y","None","Phd","STEM","7","100-500","Pvt Ltd","4",26,"0"
15033,"71",0.884,"M","Y","None","Masters","STEM","4","500-999","Public Sector","2",41,"0"
8037,"41",0.827,"M","Y","None","Graduate","STEM","14","100-500","Pvt Ltd","1",109,"0"
27721,"67",0.855,"M","Y","Full-Time","Graduate","STEM","7","1000-4999","Pvt Ltd","2",34,"1"
