"","enrollee_id","city","city_development_index","gender_M","gender_F","relevent_experience_Y","enrolled_university_None","enrolled_university_FullTime","education_level","major_discipline_Arts","major_discipline_Humanities","major_discipline_Business","major_discipline_STEM","major_discipline_Other","experience","company_size","company_type_FundedStartup","company_type_EarlyStageStartup","company_type_PvtLtd","company_type_PublicSector","company_type_NGO","last_new_job","training_hours","target"
"4525",1187,0.132558139534884,0.855,1,0,1,1,0,3,0,0,0,1,0,15,7,0,0,1,0,0,5,10,0
"4526",27645,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,0,0,0,5,76,1
"4527",23530,0.59053343350864,0.624,0,1,0,1,0,2,0,0,0,1,0,5,7,0,0,1,0,0,1,68,1
"4528",7010,0.149253731343284,0.776,1,0,1,1,0,2,0,0,0,1,0,5,0,0,0,1,0,0,1,4,0
"4529",24963,0.59053343350864,0.624,0,1,1,1,0,2,0,0,0,1,0,5,2,0,0,1,0,0,1,39,0
"4530",14902,0.214285714285714,0.856,1,0,1,0,1,2,0,0,0,1,0,8,2,0,0,1,0,0,5,18,1
"4531",28953,0.115384615384615,0.794,1,0,0,1,0,2,0,0,0,0,0,2,3,0,0,1,0,0,1,7,1
"4532",12719,0.235294117647059,0.887,1,0,1,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,1,45,0
"4533",8383,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,21,3,0,0,0,0,0,1,106,0
"4534",28677,0.214401481824496,0.92,1,0,1,1,0,2,0,1,0,0,0,21,3,0,0,0,0,1,1,2,0
"4535",30954,0.128712871287129,0.866,1,0,0,0,1,2,0,0,0,1,0,4,3,0,0,0,0,0,0,87,0
"4536",14148,0.264285714285714,0.754,1,0,1,1,0,3,0,0,0,1,0,21,3,0,0,0,0,0,1,92,0
"4537",6766,0.0840336134453782,0.836,1,0,1,1,0,2,0,0,0,1,0,16,2,1,0,0,0,0,5,25,0
"4538",16338,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,7,2,0,0,1,0,0,1,88,0
"4539",13760,0.573333333333333,0.558,1,0,1,1,0,2,0,0,0,1,0,3,2,0,0,1,0,0,1,26,1
"4540",19481,0.0945945945945946,0.924,1,0,0,1,0,3,0,0,0,1,0,11,3,0,0,0,0,0,1,8,0
"4541",17544,0.264285714285714,0.754,1,0,0,0,1,2,0,0,0,1,0,3,3,0,0,0,0,0,0,39,1
"4542",19984,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,4,5,0,0,1,0,0,3,157,1
"4543",21776,0.100226073850791,0.926,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,1,0,0,5,72,0
"4544",19910,0.264285714285714,0.754,1,0,1,0,0,2,0,0,0,1,0,7,2,0,0,1,0,0,1,290,1
"4545",13290,0.288461538461538,0.727,1,0,1,0,1,2,0,0,0,1,0,6,2,0,0,1,0,0,1,122,1
"4546",9074,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,0,0,0,3,48,1
"4547",28793,0.204545454545455,0.827,1,0,0,0,1,1,0,0,0,0,0,8,3,0,0,1,0,0,2,214,0
"4548",19113,0.100226073850791,0.926,1,0,0,1,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,19,0
"4549",21437,0.269230769230769,0.738,1,0,0,1,0,4,0,0,0,1,0,21,3,0,0,0,0,0,5,50,1
"4550",6543,0.0893854748603352,0.899,1,0,1,1,0,2,0,0,0,0,0,21,5,0,0,1,0,0,5,28,0
"4551",17507,0.214401481824496,0.92,1,0,0,1,0,2,0,0,0,1,0,9,3,0,0,0,0,0,1,49,1
"4552",11843,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,6,2,0,0,0,0,0,1,107,0
"4553",22782,0.0822784810126582,0.893,1,0,0,0,1,3,0,0,0,1,0,7,4,0,0,0,1,0,1,35,0
"4554",22664,0.173333333333333,0.804,1,0,0,0,1,2,0,0,0,1,0,8,3,0,0,1,0,0,1,16,1
"4555",28553,0.214401481824496,0.92,1,0,0,1,0,3,0,1,0,0,0,15,2,1,0,0,0,0,2,8,0
"4556",17362,0.586776859504132,0.55,1,0,1,0,1,2,0,0,0,1,0,4,1,0,0,1,0,0,1,26,1
"4557",2963,0.59053343350864,0.624,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,23,0
"4558",22543,0.107913669064748,0.896,1,0,1,1,0,3,0,1,0,0,0,10,2,0,0,1,0,0,1,31,0
"4559",17201,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,6,3,0,0,1,0,0,0,2,1
"4560",33228,0.214401481824496,0.92,1,0,1,1,0,2,0,1,0,0,0,10,3,0,0,1,0,0,5,43,0
"4561",32050,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,6,7,0,0,1,0,0,1,100,0
"4562",843,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,0,0,0,1,57,0
"4563",31780,0.100226073850791,0.926,1,0,0,1,0,2,0,0,0,1,0,14,1,0,0,1,0,0,1,198,0
"4564",3457,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,5,0,0,0,0,1,5,50,0
"4565",16636,0.105902777777778,0.897,1,0,1,1,0,3,0,0,0,1,0,15,2,0,0,1,0,0,1,24,0
"4566",20131,0.214401481824496,0.92,1,0,1,1,0,2,0,0,1,0,0,2,2,0,0,0,0,0,1,8,0
"4567",27346,0.214401481824496,0.92,1,0,1,0,0,2,0,0,0,1,0,21,2,1,0,0,0,0,2,8,0
"4568",1282,0.214401481824496,0.92,1,0,0,0,0,2,0,0,0,1,0,19,7,0,0,1,0,0,5,21,0
"4569",33282,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,7,2,0,0,1,0,0,1,272,1
"4570",17401,0.59053343350864,0.624,1,0,1,0,1,3,0,0,0,1,0,9,2,0,0,1,0,0,0,20,0
"4571",5193,0.0893854748603352,0.899,0,1,1,1,0,2,0,0,0,1,0,16,1,1,0,0,0,0,4,144,0
"4572",11737,0.214401481824496,0.92,1,0,0,1,0,3,0,0,0,1,0,21,0,0,0,1,0,0,4,80,0
"4573",1545,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,7,2,0,0,1,0,0,4,55,0
"4574",4554,0.59053343350864,0.624,1,0,0,0,0,3,0,0,0,1,0,1,6,0,0,1,0,0,1,55,1
"4575",12200,0.173333333333333,0.804,0,0,1,1,0,2,0,0,0,1,0,18,2,0,0,1,0,0,3,37,1
"4576",7830,0.173228346456693,0.743,1,0,1,1,0,3,0,0,0,1,0,6,2,0,0,1,0,0,5,31,0
"4577",19409,0.59053343350864,0.624,1,0,1,0,1,2,0,0,0,1,0,14,2,0,0,1,0,0,5,154,1
"4578",24136,0.59053343350864,0.624,1,0,0,0,1,3,0,0,0,1,0,2,2,0,0,0,0,0,0,134,0
"4579",4014,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,4,2,0,0,1,0,0,4,22,0
"4580",24999,0.0822784810126582,0.893,1,0,0,1,0,3,0,0,0,0,1,9,7,0,0,1,0,0,4,14,0
"4581",18168,0.12751677852349,0.878,1,0,1,1,0,2,0,0,0,1,0,4,7,0,0,1,0,0,1,30,0
"4582",28241,0.214401481824496,0.92,1,0,1,1,0,2,0,0,1,0,0,21,2,1,0,0,0,0,5,77,0
"4583",1901,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,4,2,1,0,0,0,0,1,40,1
"4584",9477,0.235294117647059,0.887,1,0,1,1,0,2,0,0,1,0,0,2,1,0,0,1,0,0,1,218,0
"4585",5407,0.307291666666667,0.698,1,0,0,0,1,2,0,0,0,1,0,3,2,0,0,0,0,0,1,117,0
"4586",21171,0.214401481824496,0.92,1,0,1,1,0,3,1,0,0,0,0,21,2,0,0,1,0,0,2,11,1
"4587",27048,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,0,0,0,1,41,0
"4588",23517,0.214401481824496,0.92,1,0,0,1,0,1,0,0,0,0,0,4,3,0,0,1,0,0,0,21,0
"4589",13752,0.14828897338403,0.884,0,1,1,1,0,3,0,0,0,1,0,7,2,0,0,1,0,0,1,15,0
"4590",6214,0.137931034482759,0.802,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,35,0
"4591",13636,0.0945945945945946,0.924,1,0,1,1,0,2,0,0,0,1,0,18,1,0,1,0,0,0,1,16,0
"4592",19206,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,16,2,0,0,0,1,0,1,15,0
"4593",14747,0.0822784810126582,0.893,1,0,0,0,1,1,0,0,0,0,0,2,3,0,0,1,0,0,1,30,0
"4594",24342,0.195652173913043,0.848,1,0,0,1,0,2,0,0,0,1,0,15,0,0,0,1,0,0,1,60,0
"4595",4772,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,15,2,0,0,0,0,0,3,14,0
"4596",584,0.288461538461538,0.727,1,0,1,1,0,2,0,0,0,1,0,8,2,0,0,0,0,0,3,168,1
"4597",21676,0.12751677852349,0.878,1,0,1,1,0,2,0,0,0,1,0,11,2,0,0,0,0,0,1,8,0
"4598",18807,0.107913669064748,0.896,1,0,1,1,0,3,0,1,0,0,0,18,6,0,0,0,0,1,3,65,0
"4599",10101,0.105902777777778,0.897,1,0,1,0,0,3,0,0,0,1,0,4,0,1,0,0,0,0,1,105,0
"4600",14535,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,7,3,0,0,1,0,0,1,43,0
"4601",29235,0.204545454545455,0.827,1,0,0,1,0,4,0,0,0,1,0,21,3,0,0,0,0,0,5,16,0
"4602",22687,0.59053343350864,0.624,1,0,1,0,1,2,0,0,0,1,0,1,5,0,0,1,0,0,1,131,0
"4603",23621,0.214401481824496,0.92,1,0,0,0,1,1,0,0,0,0,0,9,3,0,0,1,0,0,0,55,1
"4604",15142,0.100226073850791,0.926,1,0,0,0,1,2,0,0,0,1,0,11,3,0,0,0,0,0,2,33,1
"4605",1505,0.22680412371134,0.689,1,0,1,0,1,2,0,0,0,1,0,12,3,0,0,1,0,0,3,30,0
"4606",30988,0.307692307692308,0.74,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,0,0,0,1,28,0
"4607",7870,0.0945945945945946,0.924,0,1,1,1,0,2,0,0,0,1,0,11,7,0,0,1,0,0,2,19,0
"4608",14020,0.115384615384615,0.847,1,0,1,1,0,3,0,0,0,1,0,10,2,0,0,1,0,0,1,59,0
"4609",16443,0.59053343350864,0.624,1,0,1,0,1,2,0,0,0,1,0,3,7,0,0,1,0,0,1,106,0
"4610",17431,0.14828897338403,0.884,1,0,1,0,1,2,0,0,0,1,0,8,2,0,0,1,0,0,1,39,0
"4611",29542,0.59053343350864,0.624,1,0,1,0,1,3,0,0,0,1,0,11,2,0,0,1,0,0,5,26,1
"4612",32715,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,2,1,0,0,0,0,1,2,0
"4613",15647,0.583333333333333,0.516,0,1,0,1,0,2,0,0,0,1,0,3,2,0,0,1,0,0,1,46,1
"4614",13493,0.238805970149254,0.925,0,1,0,0,1,2,0,0,0,1,0,4,3,0,0,0,0,0,0,19,1
"4615",8957,0.666666666666667,0.563,1,0,1,1,0,2,0,0,0,1,0,11,0,0,1,0,0,0,0,54,1
"4616",12938,0.573333333333333,0.558,1,0,1,0,1,2,0,0,0,1,0,1,1,0,0,1,0,0,1,64,1
"4617",968,0.234803337306317,0.92,1,0,1,0,1,3,0,0,0,1,0,8,4,0,0,0,1,0,5,35,0
"4618",33149,0.587301587301587,0.555,1,0,1,1,0,3,0,0,0,1,0,12,0,0,0,1,0,0,1,25,0
"4619",19126,0.100226073850791,0.926,1,0,1,1,0,2,0,0,0,1,0,10,1,1,0,0,0,0,2,14,0
"4620",16305,0.59053343350864,0.624,1,0,0,0,1,2,0,0,0,1,0,3,2,0,0,0,0,0,0,74,0
"4621",28162,0.214401481824496,0.92,0,1,1,1,0,2,0,1,0,0,0,2,3,0,0,1,0,0,1,72,0
"4622",2310,0.173333333333333,0.804,0,1,1,1,0,2,0,0,0,1,0,5,2,0,0,1,0,0,0,62,0
"4623",13935,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,0,0,0,5,5,1
"4624",19379,0.102310231023102,0.939,1,0,1,1,0,2,0,0,0,1,0,20,5,0,0,1,0,0,5,26,0
"4625",10157,0.214401481824496,0.92,1,0,1,1,0,4,0,0,0,1,0,21,7,0,0,1,0,0,5,74,0
"4626",8143,0.59053343350864,0.624,0,1,0,0,1,2,0,0,0,1,0,0,7,0,0,1,0,0,4,66,1
"4627",28417,0.214401481824496,0.92,0,1,1,0,1,2,0,0,0,1,0,7,2,0,0,0,0,1,4,157,1
"4628",12001,0.306122448979592,0.766,0,1,1,1,0,3,0,0,0,1,0,14,3,0,0,1,0,0,1,112,0
"4629",3257,0.117259552042161,0.91,1,0,1,1,0,3,0,0,0,1,0,21,3,0,0,1,0,0,1,88,1
"4630",28046,0.3,0.775,0,1,1,1,0,2,0,0,0,1,0,7,3,0,0,1,0,0,3,96,1
"4631",1534,0.214401481824496,0.92,1,0,1,0,0,2,0,0,0,1,0,8,2,0,0,1,0,0,1,19,1
"4632",31961,0.117259552042161,0.91,0,1,0,1,0,3,0,0,1,0,0,21,3,0,0,0,0,0,1,63,1
"4633",1337,0.0945945945945946,0.924,1,0,0,0,1,2,0,0,0,1,0,7,2,0,0,1,0,0,4,53,0
"4634",9096,0.214401481824496,0.92,1,0,0,1,0,2,0,0,0,1,0,21,2,0,0,1,0,0,5,28,1
"4635",32904,0.0918367346938776,0.913,1,0,1,1,0,2,0,0,0,1,0,9,5,0,0,1,0,0,4,54,0
"4636",19115,0.100226073850791,0.926,1,0,1,1,0,1,0,0,0,0,0,9,7,0,0,1,0,0,2,106,0
"4637",29998,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,3,1,0,0,1,0,0,1,16,0
"4638",6120,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,16,3,0,0,0,0,0,2,45,0
"4639",12727,0.173333333333333,0.804,1,0,1,1,0,3,0,0,0,1,0,8,1,0,0,1,0,0,1,2,0
"4640",18066,0.117259552042161,0.91,1,0,1,1,0,1,0,0,0,0,0,8,0,0,1,0,0,0,1,166,0
"4641",30193,0.105902777777778,0.897,1,0,1,1,0,2,0,1,0,0,0,5,3,0,0,1,0,0,2,96,0
"4642",16159,0.117259552042161,0.91,0,1,1,1,0,3,0,0,0,1,0,15,5,0,0,1,0,0,2,112,0
"4643",14930,0.107142857142857,0.895,1,0,0,0,1,3,0,0,0,1,0,10,3,0,0,0,1,0,2,94,0
"4644",4885,0.102310231023102,0.939,1,0,0,1,0,1,0,0,0,0,0,19,3,0,0,1,0,0,5,56,0
"4645",32111,0.173333333333333,0.804,0,0,0,0,1,1,0,0,0,0,0,2,7,0,0,1,0,0,2,15,0
"4646",9686,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,15,4,0,0,1,0,0,1,15,0
"4647",5207,0.59053343350864,0.624,1,0,0,0,1,1,0,0,0,0,0,7,2,0,0,1,0,0,0,76,0
"4648",32310,0.234803337306317,0.92,1,0,0,1,0,1,0,0,0,0,0,4,3,0,0,1,0,0,0,37,0
"4649",31607,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,15,5,0,0,0,0,1,2,11,0
"4650",9128,0.128712871287129,0.866,1,0,0,0,1,3,0,0,0,1,0,5,1,0,0,0,1,0,1,31,0
"4651",19778,0.132558139534884,0.855,1,0,1,0,1,3,0,0,0,1,0,14,1,0,0,1,0,0,5,30,0
"4652",10965,0.234803337306317,0.92,1,0,1,0,1,2,0,0,0,1,0,3,0,0,0,1,0,0,1,56,0
"4653",15606,0.0840336134453782,0.836,0,1,1,1,0,2,0,0,0,1,0,8,7,0,0,1,0,0,1,130,0
"4654",22383,0.173333333333333,0.804,1,0,0,0,1,1,0,0,0,0,0,8,3,0,0,1,0,0,1,64,0
"4655",29988,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,3,2,0,0,0,0,0,2,62,0
"4656",22370,0.573333333333333,0.558,1,0,1,0,1,2,0,0,0,1,0,4,2,0,0,1,0,0,1,104,1
"4657",15347,0.215189873417722,0.903,1,0,1,1,0,2,0,0,0,1,0,6,4,0,0,1,0,0,0,60,0
"4658",4700,0.132558139534884,0.855,1,0,0,1,0,1,0,0,0,0,0,2,3,0,0,1,0,0,1,130,0
"4659",1889,0.285714285714286,0.698,1,0,1,1,0,3,0,0,0,1,0,7,7,0,0,1,0,0,3,48,0
"4660",1306,0.264285714285714,0.754,1,0,1,0,0,2,0,0,0,1,0,21,3,0,0,1,0,0,1,68,1
"4661",13820,0.235294117647059,0.887,1,0,0,0,1,1,0,0,0,0,0,9,3,0,0,0,0,0,0,13,0
"4662",24028,0.269230769230769,0.738,1,0,1,1,0,2,0,1,0,0,0,2,3,0,0,1,0,0,1,12,0
"4663",6879,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,18,1
"4664",30955,0.59053343350864,0.624,1,0,0,1,0,2,0,0,0,1,0,3,3,0,0,0,0,1,1,39,1
"4665",11801,0.214401481824496,0.92,1,0,0,1,0,2,0,0,0,1,0,3,3,0,1,0,0,0,1,109,0
"4666",29464,0.59053343350864,0.624,1,0,0,0,1,2,0,0,0,1,0,12,2,0,0,0,0,0,0,57,1
"4667",3025,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,0,0,18,3,0,1,0,0,0,5,166,0
"4668",21846,0.59053343350864,0.624,1,0,1,0,1,3,0,0,0,1,0,5,2,0,0,1,0,0,1,188,1
"4669",32594,0.160839160839161,0.923,1,0,1,1,0,2,0,0,0,1,0,11,2,1,0,0,0,0,2,152,0
"4670",3158,0.100226073850791,0.926,0,1,1,1,0,3,0,0,0,1,0,11,2,0,0,1,0,0,4,86,0
"4671",19402,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,5,2,0,0,1,0,0,1,162,1
"4672",24499,0.307291666666667,0.698,1,0,1,1,0,2,0,0,0,1,0,2,0,0,0,1,0,0,1,134,1
"4673",29441,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,6,2,0,0,1,0,0,4,99,1
"4674",29017,0.0918367346938776,0.913,0,1,1,1,0,3,1,0,0,0,0,4,4,0,0,1,0,0,1,194,0
"4675",10519,0.222222222222222,0.698,1,0,1,1,0,2,0,0,0,1,0,3,2,0,0,0,0,0,2,121,0
"4676",3310,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,12,3,0,0,1,0,0,5,9,1
"4677",18662,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,6,7,0,0,1,0,0,1,56,1
"4678",10985,0.078125,0.939,1,0,1,1,0,1,0,0,0,0,0,6,2,0,0,1,0,0,1,2,0
"4679",29348,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,20,3,0,0,0,0,1,2,56,0
"4680",5452,0.100226073850791,0.926,1,0,1,1,0,2,0,0,0,1,0,16,2,0,0,1,0,0,5,46,0
"4681",31397,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,0,0,0,1,0,0,5,12,0
"4682",2560,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,8,5,0,0,1,0,0,1,32,0
"4683",30985,0.647058823529412,0.448,1,0,0,0,1,2,0,0,0,1,0,2,2,0,0,0,0,0,0,43,1
"4684",6487,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,13,1,0,0,1,0,0,3,42,1
"4685",21414,0.105902777777778,0.897,1,0,1,1,0,2,0,0,0,1,0,12,2,0,0,0,0,0,3,6,0
"4686",32613,0.117259552042161,0.91,1,0,0,1,0,1,0,0,0,0,0,2,3,0,0,1,0,0,0,35,0
"4687",29001,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,19,6,0,0,1,0,0,1,117,0
"4688",4864,0.204545454545455,0.827,1,0,1,1,0,2,0,0,0,1,0,21,5,0,0,1,0,0,2,52,1
"4689",23772,0.078125,0.939,1,0,1,1,0,2,0,0,0,1,0,11,2,0,0,1,0,0,4,6,0
"4690",109,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,0,1,14,5,0,0,1,0,0,5,80,0
"4691",26456,0.140350877192982,0.666,1,0,1,1,0,2,0,0,0,1,0,10,0,0,0,0,0,1,1,74,0
"4692",25154,0.573333333333333,0.558,1,0,0,0,1,2,0,0,0,1,0,3,3,0,0,1,0,0,1,109,1
"4693",15289,0.141592920353982,0.89,1,0,1,0,1,2,0,0,0,1,0,6,3,0,0,1,0,0,1,28,0
"4694",33379,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,18,0,0,0,1,0,0,2,81,0
"4695",3820,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,13,7,0,0,1,0,0,3,190,0
"4696",21733,0.195652173913043,0.848,1,0,1,1,0,2,0,0,0,1,0,9,2,0,0,0,0,0,1,51,0
"4697",13122,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,21,5,0,0,1,0,0,5,68,1
"4698",25331,0.229508196721311,0.698,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,42,1
"4699",18762,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,6,2,0,0,0,0,0,3,6,1
"4700",25727,0.214401481824496,0.92,1,0,0,1,0,2,0,0,0,1,0,9,5,0,0,0,0,1,5,13,0
"4701",787,0.0893854748603352,0.899,1,0,1,1,0,2,0,0,0,1,0,16,5,0,0,1,0,0,1,30,0
"4702",19608,0.173333333333333,0.804,1,0,1,1,0,2,0,0,0,1,0,10,6,0,0,1,0,0,5,85,0
"4703",28049,0.214401481824496,0.92,0,1,0,1,0,2,0,0,0,1,0,5,2,0,0,0,1,0,1,6,0
"4704",1853,0.59053343350864,0.624,1,0,0,0,1,1,0,0,0,0,0,2,2,0,0,1,0,0,0,51,1
"4705",18055,0.214401481824496,0.92,1,0,1,1,0,2,0,1,0,0,0,2,2,1,0,0,0,0,1,13,0
"4706",26898,0.137931034482759,0.802,1,0,1,1,0,2,0,0,0,1,0,11,0,0,0,1,0,0,2,26,0
"4707",5167,0.59053343350864,0.624,1,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,69,1
"4708",21001,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,7,5,0,0,1,0,0,1,4,0
"4709",11556,0.100226073850791,0.926,1,0,1,1,0,2,0,0,0,1,0,12,0,0,0,1,0,0,1,22,0
"4710",32851,0.235294117647059,0.887,1,0,1,1,0,1,0,0,0,0,0,21,2,0,0,1,0,0,1,83,1
"4711",15283,0.214401481824496,0.92,1,0,0,0,1,2,0,0,0,1,0,0,3,0,0,0,0,0,0,77,0
"4712",8624,0.214401481824496,0.92,0,1,1,1,0,3,0,0,0,1,0,15,5,0,0,1,0,0,5,106,0
"4713",16374,0.117259552042161,0.91,1,0,1,1,0,1,0,0,0,0,0,9,2,0,0,1,0,0,1,50,0
"4714",29119,0.587301587301587,0.555,1,0,1,1,0,2,0,0,1,0,0,4,2,0,0,1,0,0,0,27,1
"4715",26390,0.100226073850791,0.926,1,0,0,0,1,2,0,0,0,1,0,2,0,0,0,1,0,0,1,165,0
"4716",19707,0.204545454545455,0.827,1,0,0,0,1,2,0,0,0,1,0,2,2,0,0,1,0,0,1,20,0
"4717",5013,0.0945945945945946,0.924,1,0,1,1,0,2,0,0,0,0,0,5,2,0,0,1,0,0,1,288,0
"4718",769,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,5,0,0,1,0,0,1,34,0
"4719",5951,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,10,2,0,0,1,0,0,1,42,1
"4720",32086,0.117259552042161,0.91,1,0,0,1,0,1,0,0,0,0,0,2,3,0,0,1,0,0,0,43,1
"4721",17347,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,21,6,0,0,1,0,0,5,7,0
"4722",21721,0.304347826086957,0.764,1,0,1,1,0,2,0,0,0,1,0,4,1,0,0,1,0,0,1,78,1
"4723",11894,0.214401481824496,0.92,0,1,1,1,0,3,0,0,0,1,0,15,4,1,0,0,0,0,1,15,1
"4724",2256,0.285714285714286,0.698,1,0,1,1,0,2,0,0,0,1,0,7,7,0,0,1,0,0,0,139,0
"4725",27901,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,6,0,0,1,0,0,1,8,0
"4726",14078,0.214401481824496,0.92,1,0,1,1,0,4,0,0,0,1,0,21,7,0,0,0,1,0,2,80,0
"4727",7271,0.288461538461538,0.727,0,1,1,1,0,3,0,0,0,1,0,7,2,0,0,1,0,0,3,300,0
"4728",10942,0.538461538461538,0.493,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,92,1
"4729",30300,0.140350877192982,0.666,1,0,1,1,0,2,0,0,0,1,0,10,3,0,0,1,0,0,5,33,0
"4730",19845,0.10126582278481,0.949,0,1,1,1,0,3,0,0,0,1,0,6,7,0,0,0,1,0,1,3,0
"4731",30040,0.586776859504132,0.55,1,0,0,1,0,3,0,0,0,0,1,6,2,0,0,0,0,0,1,21,1
"4732",28975,0.214401481824496,0.92,1,0,0,1,0,2,0,0,0,1,0,12,4,0,0,1,0,0,1,336,0
"4733",8974,0.214401481824496,0.92,0,1,0,0,1,1,0,0,0,0,0,5,6,0,0,1,0,0,1,30,0
"4734",10216,0.107913669064748,0.896,1,0,1,1,0,2,0,0,0,1,0,8,5,0,0,1,0,0,5,50,0
"4735",4875,0.307291666666667,0.698,0,1,0,0,1,2,0,0,0,1,0,2,3,0,0,1,0,0,0,42,0
"4736",27927,0.195652173913043,0.848,1,0,0,1,0,3,0,0,0,1,0,12,3,0,0,0,0,0,2,17,1
"4737",20969,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,10,0,0,0,1,0,0,2,46,1
"4738",20898,0.586776859504132,0.55,1,0,0,0,1,1,0,0,0,0,0,3,2,0,0,1,0,0,0,19,0
"4739",27649,0.100226073850791,0.926,1,0,1,1,0,2,0,0,0,1,0,21,7,0,0,1,0,0,3,4,0
"4740",24200,0.100226073850791,0.926,0,0,0,1,0,3,0,0,0,1,0,7,7,0,0,1,0,0,1,48,0
"4741",24687,0.100226073850791,0.926,1,0,0,1,0,2,1,0,0,0,0,21,3,0,0,0,0,0,3,24,0
"4742",391,0.214401481824496,0.92,1,0,1,0,0,2,0,0,0,1,0,6,2,0,0,1,0,0,0,194,1
"4743",24778,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,7,0,0,0,1,0,2,130,0
"4744",26080,0.59053343350864,0.624,1,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,1,20,1
"4745",32837,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,11,3,0,0,1,0,0,1,4,0
"4746",10140,0.284552845528455,0.767,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,1,80,0
"4747",22868,0.173333333333333,0.804,1,0,1,1,0,2,0,0,0,1,0,13,5,0,0,1,0,0,5,72,0
"4748",16085,0.173333333333333,0.804,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,5,11,0
"4749",308,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,4,2,0,0,1,0,0,2,89,0
"4750",27252,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,0,2,0,0,1,0,0,2,112,0
