"","enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
"3065",25795,"103",0.92,"M","N","None","Graduate","STEM",">20","1000-4999","NGO","4",75,"0"
"3066",8867,"114",0.926,"M","N","Full-Time","Graduate","STEM","10","<10","Pvt Ltd","2",58,"0"
"3067",4624,"100",0.887,"M","N","Full-Time","Graduate","STEM","3",NA,"Pvt Ltd","never",54,"0"
"3068",17757,"21",0.624,NA,"Y","None","Masters","STEM","11","10000+",NA,"1",16,"1"
"3069",6259,"45",0.89,"M","Y",NA,"Masters","STEM","15","50-99","Pvt Ltd",">4",26,"0"
"3070",20915,"21",0.624,NA,"N","Full-Time","High School","None","2",NA,NA,"never",302,"0"
"3071",9008,"160",0.92,"F","N","None","Graduate","STEM","3",NA,NA,"1",77,"1"
"3072",13516,"136",0.897,"M","Y","None","Masters","STEM","7","100-500","Early Stage Startup",">4",50,"0"
"3073",23234,"160",0.92,"M","Y","None","Graduate","STEM","6","<10","Pvt Ltd","2",29,"0"
"3074",29796,"103",0.92,NA,"Y","None","Masters","STEM",">20","100-500","NGO","1",109,"0"
"3075",28454,"114",0.926,"M","Y","None","Masters","STEM",">20","50-99","Pvt Ltd",">4",33,"0"
"3076",29450,"90",0.698,"M","N","Full-Time","High School","None","2","<10","Early Stage Startup","never",43,"0"
"3077",24557,"28",0.939,"M","Y","None","Graduate","STEM","14","100-500","Pvt Ltd",">4",39,"0"
"3078",13615,"21",0.624,"M","N","Full-Time","Graduate","STEM","<1",NA,NA,NA,4,"1"
"3079",16642,"21",0.624,"F","Y","None","Graduate","STEM","15","10-49","Funded Startup","2",112,"0"
"3080",3653,"16",0.91,"F","Y","None","Masters","STEM","11","10000+","Pvt Ltd",">4",52,"0"
"3081",29987,"67",0.855,"M","Y","None","Masters","STEM",">20","10000+","Pvt Ltd",">4",70,"0"
"3082",20542,"16",0.91,"M","Y","None","Graduate","STEM","16","100-500","Pvt Ltd",">4",30,"0"
"3083",2236,"16",0.91,"M","N","Full-Time","Graduate","STEM","8",NA,NA,"1",52,"1"
"3084",13965,"136",0.897,NA,"Y","Part-Time","Graduate","STEM","4",NA,NA,"1",106,"0"
"3085",18308,"21",0.624,NA,"Y","None","Masters","STEM","4","10-49",NA,"1",22,"0"
"3086",31060,"103",0.92,"M","N","Full-Time","Graduate","STEM","5",NA,NA,"1",58,"1"
"3087",23783,"90",0.698,NA,"N","Full-Time","Graduate","STEM","2","100-500","Pvt Ltd",NA,145,"0"
"3088",12350,"103",0.92,"M","N","None","Graduate","None",">20","50-99","Pvt Ltd","1",9,"0"
"3089",22871,"131",0.68,"M","N","None","Graduate","STEM","10","5000-9999","Pvt Ltd","2",32,"0"
"3090",4985,"16",0.91,"M","N","Full-Time","Masters","STEM","4",NA,"Public Sector","1",184,"0"
"3091",23395,"136",0.897,"M","Y","None","Masters","STEM","14","10-49","Funded Startup","never",4,"0"
"3092",24733,"41",0.827,"M","Y","None","Graduate","STEM","16",NA,NA,">4",298,"0"
"3093",5515,"75",0.939,"M","Y","None","Phd","STEM",">20","100-500","Pvt Ltd",">4",57,"0"
"3094",7191,"11",0.55,"M","Y","Full-Time","Graduate","STEM","9","10-49","Pvt Ltd",">4",14,"0"
"3095",5023,"141",0.763,"M","Y","Full-Time","Masters","STEM","2","50-99","Pvt Ltd","never",55,"0"
"3096",22827,"114",0.926,"M","N","None","Phd","STEM","14","500-999","Public Sector","1",46,"0"
"3097",8920,"103",0.92,"M","Y","None","Graduate","STEM","7","10-49","Pvt Ltd","1",43,"1"
"3098",28611,"103",0.92,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",61,"1"
"3099",21749,"103",0.92,"M","Y","None","Graduate","STEM",">20","500-999","Pvt Ltd","2",26,"0"
"3100",29359,"103",0.92,"F","Y","None","Masters","STEM","7","10000+","Pvt Ltd","2",37,"0"
"3101",17355,"103",0.92,"M","Y","None","Graduate","Humanities","4","100-500","Pvt Ltd","1",60,"0"
"3102",14706,"24",0.698,"M","Y","None","Masters","STEM","9",NA,NA,">4",96,"0"
"3103",5707,"67",0.855,"M","Y","None","Graduate","STEM","9","10-49","Funded Startup","2",53,"0"
"3104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3105",21329,"102",0.804,"M","N","None","Graduate","STEM",">20","500-999","Pvt Ltd","never",242,"0"
"3106",32367,"103",0.92,"M","Y","None","Graduate","STEM","5","100-500","Pvt Ltd","1",102,"0"
"3107",32657,"136",0.897,"M","Y","None","Masters","STEM","6",NA,NA,"1",18,"0"
"3108",15737,"101",0.558,"M","Y","None","Graduate","STEM","6",NA,NA,"1",50,"1"
"3109",11378,"46",0.762,NA,"N","None","Graduate","STEM","4",NA,NA,"never",51,"1"
"3110",20705,"114",0.926,"M","Y","None","Phd","STEM",">20","50-99","Pvt Ltd","3",28,"0"
"3111",5598,"21",0.624,"M","Y","Part-Time","Graduate","STEM","2","<10","Pvt Ltd","1",11,"1"
"3112",13926,"103",0.92,"M","Y","Full-Time","Graduate","STEM","7","1000-4999","Pvt Ltd","4",33,"0"
"3113",2701,"16",0.91,"M","Y","None","Graduate","STEM",">20","10000+","Pvt Ltd","2",70,"0"
"3114",33016,"114",0.926,"M","Y","None","Graduate","Business",">20",NA,NA,"2",51,"0"
"3115",4570,"11",0.55,"M","N","Full-Time","High School","None","2",NA,NA,"1",10,"0"
"3116",5884,"90",0.698,"M","N","None","Masters","STEM","7","100-500","Pvt Ltd","3",8,"0"
"3117",24182,"89",0.925,"F","Y","None","Masters","STEM","19","10000+","Pvt Ltd","never",24,"0"
"3118",31755,"16",0.91,"M","Y","None","Masters","STEM","11","10000+","Pvt Ltd","3",20,"0"
"3119",22499,"45",0.89,NA,"Y","Full-Time","High School","None","6","50-99","Pvt Ltd","1",36,"0"
"3120",14519,"16",0.91,"M","Y","None","Masters","STEM","15","50-99","Pvt Ltd","2",56,"0"
"3121",10697,"16",0.91,NA,"Y","None","Graduate","STEM","9","50-99","Pvt Ltd",NA,17,"0"
"3122",28006,"103",0.92,NA,"Y","None","Graduate","STEM","18",NA,NA,"1",59,"0"
"3123",23054,"103",0.92,"M","Y","None","High School","None","19",NA,NA,"1",56,"0"
"3124",20290,"159",0.843,NA,"N","Full-Time","Graduate","STEM","5",NA,NA,"never",13,"1"
"3125",8657,"16",0.91,NA,"N","Full-Time","Graduate","STEM","2",NA,NA,"1",42,"1"
"3126",20181,"103",0.92,NA,"Y","None","Graduate","STEM","18","50-99","Pvt Ltd","1",10,"1"
"3127",4550,"67",0.855,"M","Y","None","Graduate","STEM","8",NA,NA,"1",130,"0"
"3128",581,"103",0.92,"M","Y","None","Graduate","STEM","9","100-500","Pvt Ltd","3",108,"0"
"3129",18561,"136",0.897,"M","N","Full-Time","Masters","Business","5",NA,NA,"1",21,"0"
"3130",16334,"90",0.698,NA,"Y","Full-Time","Graduate","STEM","4",NA,NA,"1",26,"1"
"3131",1805,"103",0.92,"M","Y","None","Graduate","STEM","17","50-99","Funded Startup","1",81,"1"
"3132",9347,"91",0.691,NA,"Y","Full-Time","Graduate","STEM","3","100-500","Public Sector","2",26,"0"
"3133",9062,"155",0.556,"M","Y","Full-Time","Graduate","STEM","1","500-999","Pvt Ltd","never",46,"0"
"3134",2639,"67",0.855,"Other","Y","Full-Time","Masters","STEM","7",NA,NA,"1",24,"0"
"3135",18922,"21",0.624,NA,"N",NA,"Graduate","STEM","4",NA,NA,"never",7,"0"
"3136",32363,"73",0.754,"M","Y","None","High School","None","<1",NA,"Pvt Ltd","never",23,"0"
"3137",25487,"160",0.92,"M","Y","None","Masters","STEM","8","1000-4999","Public Sector","3",57,"0"
"3138",28297,"103",0.92,"M","Y","None","Graduate","STEM",">20","10000+","Pvt Ltd","1",77,"0"
"3139",14455,"123",0.738,"M","Y","Full-Time","Graduate","STEM","3","10000+","Pvt Ltd","1",24,"0"
"3140",18342,"21",0.624,NA,"Y","Full-Time","Masters","STEM","1","50-99","Pvt Ltd","1",8,"1"
"3141",24336,"16",0.91,NA,"N","None","Primary School","None","3",NA,NA,"never",48,"0"
"3142",30851,"114",0.926,"M","Y","None","Graduate","STEM","1","1000-4999","Public Sector","1",46,"0"
"3143",30182,"103",0.92,NA,"Y","Full-Time","High School","None","6",NA,NA,"2",8,"1"
"3144",2601,"16",0.91,"M","Y","None","Graduate","STEM",">20",NA,NA,"2",152,"1"
"3145",2314,"114",0.926,NA,"N","None","Masters","Other","7","10000+","Pvt Ltd","1",19,"0"
"3146",16919,"103",0.92,"M","Y","None","Graduate","STEM",">20","500-999","Pvt Ltd","4",21,"0"
"3147",19497,"28",0.939,"M","Y","None","High School","None","5","10000+","Pvt Ltd","never",210,"0"
"3148",19884,"19",0.682,"M","Y","None","Graduate","STEM","9",NA,NA,"1",28,"0"
"3149",26789,"103",0.92,NA,"Y","None","Graduate","STEM","3","50-99","Pvt Ltd","1",10,"1"
"3150",6029,"103",0.92,"M","Y","None","Masters","Arts",">20",NA,NA,"1",170,"1"
"3151",1428,"102",0.804,"F","N","None","Graduate","STEM","18","100-500","Pvt Ltd",">4",72,"0"
"3152",20601,"64",0.666,NA,"N","None","Graduate","STEM","3",NA,NA,"3",44,"0"
"3153",16949,"103",0.92,"M","Y","None","Masters","Humanities","20","1000-4999","NGO",">4",69,"0"
"3154",17511,"114",0.926,"M","Y","None","Masters","STEM",">20","100-500","Pvt Ltd","1",22,"0"
"3155",24623,"57",0.866,"M","Y","None","Graduate","STEM","18","100-500","Pvt Ltd","1",36,"0"
"3156",1804,"21",0.624,"F","Y","None","Graduate","STEM","6","10-49","Pvt Ltd","never",22,"1"
"3157",5201,"102",0.804,"M","N","None","Graduate","STEM",">20",NA,NA,"1",89,"1"
"3158",27705,"114",0.926,NA,"Y","None","Masters","STEM",">20","10000+","Pvt Ltd","never",57,"0"
"3159",8675,"104",0.924,"M","N","None","Phd","STEM","16","100-500","Pvt Ltd","1",332,"1"
"3160",9647,"114",0.926,"M","Y","None","Graduate","STEM","3","50-99","Early Stage Startup","1",88,"0"
"3161",8760,"45",0.89,NA,"N","None","Graduate","STEM","5","1000-4999","Pvt Ltd","never",29,"0"
"3162",4433,"160",0.92,"F","Y","Full-Time","Graduate","STEM","5","100-500","Pvt Ltd","2",23,"0"
"3163",6011,"21",0.624,"M","Y","None","Graduate","STEM","2","100-500","Early Stage Startup","2",51,"1"
"3164",25161,"10",0.895,"M","Y","Part-Time","High School","None","6","1000-4999","Pvt Ltd","4",22,"0"
"3165",30896,"103",0.92,"M","Y","None","Graduate","STEM",">20","100-500","Pvt Ltd","4",35,"0"
"3166",4590,"67",0.855,"M","Y","None","Graduate","STEM","3","10-49",NA,"2",15,"0"
"3167",25045,"114",0.926,"M","N","None","Graduate","STEM","3","10000+","Pvt Ltd","1",27,"0"
"3168",4022,"103",0.92,"M","Y","None","Masters","STEM","11","50-99","Early Stage Startup","never",314,"0"
"3169",28769,"16",0.91,NA,"Y","None","Graduate","Arts",">20","50-99","Pvt Ltd","4",54,"0"
"3170",7978,"21",0.624,NA,"Y","None","Graduate","STEM","2","10000+","Pvt Ltd","1",14,"1"
"3171",33095,"114",0.926,"M","Y","None","Masters","STEM","19","50-99","Pvt Ltd","1",25,"0"
"3172",21799,"97",0.925,"F","Y","None","Phd","STEM",">20","100-500","Funded Startup","2",28,"0"
"3173",31781,"21",0.624,"M","Y","None","Graduate","STEM","3","10-49","Funded Startup","1",57,"0"
"3174",31256,"64",0.666,"M","Y","None","Graduate","Humanities","19","<10","Pvt Ltd","1",334,"0"
"3175",27696,"103",0.92,"M","Y","None","Graduate","STEM",">20","10000+","Pvt Ltd",">4",56,"0"
"3176",2385,"75",0.939,"M","N","None","Graduate","STEM","15","<10","Pvt Ltd",">4",114,"0"
"3177",8954,"74",0.579,NA,"Y","Part-Time","Graduate","STEM","3","<10","Pvt Ltd","1",20,"1"
"3178",9325,"103",0.92,NA,"Y","None","Masters","STEM",">20",NA,NA,">4",32,"0"
"3179",16469,"114",0.926,"M","N","None","Graduate","STEM",">20","100-500","Pvt Ltd","2",7,"0"
"3180",15377,"65",0.802,"M","Y","Full-Time","Graduate","Other","3",NA,NA,"1",25,"0"
"3181",30183,"103",0.92,"M","N","None","Graduate","STEM",">20",NA,NA,">4",86,"1"
"3182",33199,"73",0.754,"M","Y","None","Graduate","STEM","7","50-99","Funded Startup","4",99,"0"
"3183",30855,"21",0.624,"M","Y","Full-Time","Graduate","STEM","8","10000+","Pvt Ltd","2",20,"1"
"3184",29273,"16",0.91,"M","N","None","High School","None","8","10000+","Pvt Ltd",">4",188,"1"
"3185",27891,"16",0.91,"M","Y","None","Graduate","STEM",">20","500-999","Pvt Ltd","2",110,"0"
"3186",13445,"21",0.624,NA,"Y","None","Masters","STEM","8","50-99",NA,"3",57,"1"
"3187",31912,"46",0.762,"M","Y","None","Graduate","STEM","3","<10","Public Sector","1",38,"1"
"3188",8786,"20",0.796,NA,"Y","Part-Time","Graduate","STEM","6","50-99","Funded Startup","1",18,"0"
"3189",17063,"160",0.92,"M","Y","Full-Time","Graduate","STEM","4","5000-9999","Pvt Ltd","1",28,"0"
"3190",17946,"136",0.897,"M","N","None","Masters","STEM","11","1000-4999","Pvt Ltd","2",8,"0"
"3191",13496,"21",0.624,NA,"Y","Full-Time","Graduate","STEM","<1","10-49",NA,"1",100,"1"
"3192",29415,"103",0.92,"M","Y","None","Graduate","STEM","15","10000+","Pvt Ltd","1",8,"0"
"3193",25804,"103",0.92,"M","Y","None","Graduate","STEM","8","10-49","Pvt Ltd","2",26,"0"
"3194",20077,"103",0.92,"M","Y","None","Graduate","STEM",">20","500-999",NA,"2",55,"0"
"3195",32402,"114",0.926,"M","Y","Full-Time","High School","None","5","50-99","Public Sector","2",163,"0"
"3196",27668,"16",0.91,"M","Y","None","Graduate","STEM","14","10000+","Pvt Ltd","4",51,"0"
"3197",25565,"103",0.92,NA,"Y","Part-Time","Graduate","STEM","15","100-500","Public Sector","1",106,"0"
"3198",17058,"36",0.893,"M","N","None","Graduate","STEM","2",NA,NA,"1",45,"1"
"3199",16323,"138",0.836,NA,"N","Full-Time","Masters","STEM","4",NA,NA,"1",15,"1"
"3200",26860,"114",0.926,"M","N","Full-Time","Graduate","STEM","9",NA,NA,"1",28,"0"
"3201",15624,"67",0.855,"M","N","Part-Time","Graduate","STEM","17",NA,NA,"2",19,"0"
"3202",24788,"103",0.92,"F","N","Full-Time","Masters","STEM","5",NA,"Public Sector","1",86,"1"
"3203",7457,"103",0.92,"M","Y","None","Graduate","STEM","13","100-500","Pvt Ltd",">4",140,"0"
"3204",8152,"71",0.884,"M","Y","None","Graduate","STEM","4","50-99","Pvt Ltd","2",26,"1"
"3205",2828,"61",0.913,"M","Y","None","Graduate","STEM","8","5000-9999","Pvt Ltd","1",141,"0"
"3206",4385,"79",0.698,NA,"N","Part-Time","Graduate","STEM","4",NA,NA,NA,46,"1"
"3207",24912,"21",0.624,"M","N","None","Graduate","STEM","5","10000+","Pvt Ltd","1",17,"0"
"3208",23351,"21",0.624,NA,"Y","Full-Time","Masters","STEM","2","50-99","Pvt Ltd",NA,48,"1"
"3209",8888,"103",0.92,"M","Y","None","Graduate","STEM","7","<10","Early Stage Startup","1",324,"0"
"3210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3211",1648,"103",0.92,"M","N","None","Graduate","STEM","5",NA,NA,"1",89,"1"
"3212",17984,"16",0.91,"M","Y","None","Graduate","STEM",">20","100-500","Pvt Ltd","2",134,"0"
"3213",5470,"53",0.74,"M","Y","None","Graduate","STEM","14","100-500","Pvt Ltd","4",84,"0"
"3214",8910,"103",0.92,NA,"Y","None","Masters","STEM","7","10000+","Pvt Ltd","1",9,"1"
"3215",49,"103",0.92,"M","Y","None","Graduate","Arts",">20","10000+","Pvt Ltd","2",36,"0"
"3216",24794,"103",0.92,NA,"N","None","Graduate","STEM","7","10000+","Pvt Ltd","2",31,"0"
"3217",8712,"103",0.92,NA,"N","Full-Time","Graduate","STEM","1",NA,"Other","never",26,"0"
"3218",27580,"19",0.682,"M","Y","None","Graduate","STEM","6","10000+","Pvt Ltd","2",10,"0"
"3219",16982,"159",0.843,"M","Y","None","Graduate","STEM","14","<10","Pvt Ltd","4",210,"0"
"3220",13551,"73",0.754,"M","Y","Part-Time","Graduate","STEM","7","10-49","Pvt Ltd","2",136,"1"
"3221",8853,"103",0.92,"F","N","Part-Time","Masters","Humanities",">20","10000+","Pvt Ltd",">4",9,"0"
"3222",31137,"103",0.92,"M","Y","None","Masters","STEM",">20",NA,NA,"2",20,"1"
"3223",24188,"11",0.55,"M","Y","None","Graduate","STEM","5","50-99","Pvt Ltd","1",86,"0"
"3224",19632,"78",0.579,NA,"N","Full-Time","Graduate","Humanities","1",NA,NA,"never",118,"0"
"3225",5887,"78",0.579,"M","Y","None","Graduate","Business","11",NA,NA,"4",52,"0"
"3226",23000,"103",0.92,"M","N","None","Graduate","STEM",">20",NA,NA,">4",66,"1"
"3227",7175,"103",0.92,"M","Y","None","Graduate","STEM","5","100-500","Pvt Ltd","1",5,"0"
"3228",14709,"136",0.897,NA,"Y","None","Graduate","STEM","2",NA,NA,"1",56,"0"
"3229",7513,"103",0.92,"M","Y","None","Masters","STEM","4","10000+","Pvt Ltd","1",57,"0"
"3230",23431,"114",0.926,"M","N","None","High School","None","1",NA,NA,"never",85,"0"
"3231",972,"100",0.887,"M","N","Full-Time","Graduate","STEM","3","<10","Funded Startup","1",10,"1"
"3232",845,"16",0.91,"M","Y","None","Graduate","STEM",">20","50-99","Pvt Ltd",">4",86,"0"
"3233",22126,"1",0.847,"M","Y","Full-Time","Masters","STEM","6","10-49",NA,"1",3,"0"
"3234",32220,"83",0.923,"M","Y","None","Masters","Other","18","10000+",NA,"1",44,"0"
"3235",8230,"138",0.836,"M","N","None","Primary School","None","1",NA,NA,"never",34,"0"
"3236",7067,"103",0.92,NA,"Y","None","Graduate","Arts","15","100-500","Pvt Ltd","1",84,"0"
"3237",11941,"160",0.92,"M","Y","None","Graduate","STEM","2","10-49",NA,"2",91,"0"
"3238",3634,"83",0.923,"M","Y","Full-Time","High School","None","9",NA,NA,"1",56,"0"
"3239",13326,"21",0.624,"F","Y","None","Graduate","STEM","9","1000-4999",NA,"1",15,"0"
"3240",7245,"103",0.92,NA,"Y","None","Graduate","STEM","14","100-500","NGO","1",44,"1"
"3241",10292,"103",0.92,"M","Y","None","Graduate","STEM",">20","50-99","Pvt Ltd",">4",9,"0"
"3242",18987,"21",0.624,NA,"N","Full-Time","High School","None","1",NA,NA,"never",104,"1"
"3243",12897,"84",0.698,"M","N","Full-Time","Graduate","STEM","1",NA,NA,"1",81,"1"
"3244",8240,"97",0.925,"M","Y","Full-Time","Graduate","STEM","5","10-49","Pvt Ltd","1",118,"1"
"3245",16337,"21",0.624,"F","N","Full-Time","Masters","STEM","3",NA,NA,"never",94,"1"
"3246",859,"16",0.91,"M","Y","None","Graduate","STEM","6","10000+","Pvt Ltd","1",14,"0"
"3247",615,"67",0.855,"M","Y","Part-Time","Graduate","STEM","4","<10","Pvt Ltd","1",141,"0"
"3248",24537,"114",0.926,"M","Y","None","Masters","STEM","14","50-99","Pvt Ltd","4",334,"0"
"3249",19283,"160",0.92,"M","Y","Full-Time","Graduate","STEM","7","1000-4999","Pvt Ltd","1",148,"1"
"3250",32905,"21",0.624,"M","Y","None","Graduate","Business","10",NA,NA,">4",81,"1"
"3251",16209,"16",0.91,"M","Y","None","High School","None",">20","10000+","Pvt Ltd","4",14,"0"
"3252",11103,"105",0.794,"M","Y","Full-Time","Graduate","STEM","6","10-49","Pvt Ltd","never",62,"0"
"3253",9627,"11",0.55,"F","N","Full-Time","Graduate","STEM","4",NA,NA,"never",25,"0"
"3254",5053,"160",0.92,"M","Y","None","Graduate","STEM","6","1000-4999","Public Sector","1",26,"0"
"3255",29219,"67",0.855,"M","N","None","High School","None","3",NA,NA,"never",12,"1"
"3256",9581,"160",0.92,"M","Y","None","Graduate","STEM",">20",NA,NA,">4",84,"1"
"3257",16263,"21",0.624,"M","N","None","High School","None","2",NA,NA,"never",20,"1"
"3258",8697,"54",0.856,"M","Y","Full-Time","Graduate","STEM","15","<10","Pvt Ltd","3",332,"0"
"3259",15099,"103",0.92,"M","Y","None","Masters","STEM",">20","500-999","Pvt Ltd","2",97,"1"
"3260",7130,"103",0.92,"M","N","Full-Time","Graduate","STEM","11",NA,NA,"4",130,"1"
"3261",24239,"21",0.624,"M","Y","None","Graduate","STEM","11","10000+","Pvt Ltd","2",124,"0"
"3262",14352,"102",0.804,NA,"Y","None","Graduate","STEM","16","<10","Pvt Ltd",">4",258,"0"
"3263",2460,"102",0.804,"M","Y","None","Masters","STEM","12","50-99","Pvt Ltd","never",26,"1"
"3264",8229,"149",0.689,NA,"N","None",NA,NA,"2",NA,NA,"never",21,"0"
"3265",3222,"150",0.698,"M","Y","None",NA,NA,"11",NA,NA,"1",190,"0"
"3266",1997,"21",0.624,"M","Y","None","Masters","STEM","8","10000+","Public Sector","1",5,"1"
"3267",17025,"114",0.926,"M","Y","None","Masters","STEM","15","10000+","Pvt Ltd","1",3,"0"
"3268",12441,"99",0.915,"M","N","Full-Time","High School","None","4",NA,NA,"1",192,"0"
"3269",26329,"103",0.92,"M","N","None","Masters","STEM","7",NA,NA,"2",53,"0"
"3270",8412,"116",0.743,NA,"Y","Full-Time","Masters","STEM","2","50-99","Pvt Ltd","1",4,"0"
"3271",14857,"40",0.776,NA,"Y","None","Masters","STEM","8","500-999","Pvt Ltd","never",101,"0"
"3272",14146,"116",0.743,NA,"N","None","Masters","Humanities","2",NA,NA,"1",198,"1"
"3273",31289,"103",0.92,"M","Y","None","Graduate","STEM","14","50-99","Pvt Ltd",">4",66,"1"
"3274",28682,"103",0.92,NA,"Y","None","Graduate","STEM","6","500-999","Pvt Ltd","2",224,"1"
"3275",9912,"77",0.83,"M","Y","None","Masters","STEM","10","10-49","Pvt Ltd","1",45,"0"
"3276",16445,"71",0.884,"M","N","None","Masters","STEM","1",NA,NA,"1",206,"0"
"3277",13310,"21",0.624,NA,"Y","None","Graduate","STEM","5","50-99","Pvt Ltd","1",264,"0"
"3278",9723,"41",0.827,"M","Y","None",NA,NA,"6","50-99","Public Sector","2",23,"0"
"3279",516,"103",0.92,"M","Y","None","Graduate","Other",">20",NA,NA,">4",48,"1"
"3280",21008,"103",0.92,"M","Y","None","Graduate","STEM","9","10-49","Pvt Ltd","2",66,"0"
"3281",5114,"103",0.92,NA,"Y",NA,"Graduate","STEM","3","50-99","Funded Startup","1",52,"0"
"3282",14846,"67",0.855,NA,"Y","None","Graduate","STEM","10","10000+","Pvt Ltd","2",35,"0"
"3283",7625,"21",0.624,"M","Y","None","Graduate","STEM",">20",NA,NA,"1",22,"1"
"3284",28352,"131",0.68,"M","Y","None","Masters","STEM","12","1000-4999","Pvt Ltd","1",21,"0"
"3285",14055,"103",0.92,"M","N","None","Graduate","STEM","8","50-99","Funded Startup","1",89,"0"
"3286",6005,"21",0.624,NA,"N","Part-Time","Graduate","STEM","7","5000-9999","Pvt Ltd","2",109,"0"
"3287",12625,"21",0.624,"M","Y","Full-Time","Graduate","STEM","9","10000+","Pvt Ltd",">4",91,"1"
"3288",18278,"160",0.92,"F","N","Full-Time","Graduate","STEM","3","500-999","Pvt Ltd","2",61,"0"
"3289",17202,"16",0.91,"M","Y","Full-Time","Graduate","STEM",">20","100-500","Pvt Ltd",">4",146,"0"
"3290",9447,"100",0.887,"M","Y","None","Graduate","STEM","16","10-49","Pvt Ltd","2",202,"0"
"3291",23194,"160",0.92,"M","N","None","Graduate","STEM","16","<10","Pvt Ltd",">4",39,"0"
"3292",8851,"46",0.762,"M","N","Part-Time","High School","None","3",NA,NA,"never",72,"0"
"3293",26602,"16",0.91,"M","Y","None","Masters","STEM","5","<10","Funded Startup","1",60,"0"
